29,case_30,0.799854586,1.071424163,0.593716245,3.747456257,0.308776563,0.647583683,0.346601801,0.204678177,0.290151325,0.214425627,0.387818211,0.347016892,493542.4349,72841.91843,1040755.62,547369.4268,493542.8256,3301.83
30,case_31,0.662864333,0.587227838,0.685531891,3.672514736,0.301228519,0.654977271,0.241070576,0.246787856,0.233191967,0.276030043,0.38585882,0.264248654,471489.3533,74327.68481,1020195.27,548855.1932,471489.7334,3269
31,case_32,0.663521135,1.076154768,1.175861966,3.2928104,0.29197579,0.619897849,0.392054375,0.316016475,0.271695095,0.284510085,0.382086809,0.361564095,493557.4618,73581.09623,1041509.84,548108.6046,493557.863,3301.5
32,case_33,0.879050664,0.577959718,1.479379787,3.937211323,0.255720077,0.593029474,0.27494262,0.390709931,0.291864993,0.265691337,0.242378361,0.280643846,461912.8378,79418.00391,1015712.09,553945.5122,461913.2074,3303.67
33,case_34,0.761795658,1.232116606,0.773697343,3.041921493,0.268569491,0.245192409,0.268486791,0.360053321,0.246721431,0.218450646,0.313477783,0.265084106,492570.144,113868.0915,1080809.82,588395.6315,492570.5347,3265.67
34,case_35,0.767045603,0.76267784,1.075519818,3.015884829,0.28753856,0.357911016,0.389629504,0.366610164,0.289019229,0.264789317,0.370426768,0.3303969,498645.4915,89661.31704,1062676.46,564188.8254,498645.8822,3279.17
35,case_36,0.845241934,1.154369734,1.170921696,3.063826314,0.340052693,0.259682446,0.294252964,0.37522427,0.26594899,0.266148121,0.368632932,0.304968323,499435.464,103860.1498,1077665.04,578387.6898,499435.8547,3292.33
36,case_37,0.96092247,1.432797706,1.456381361,3.664662728,0.285574197,0.250740819,0.236947747,0.338336386,0.204278668,0.281055235,0.23021391,0.276065237,480866.2214,116222.2493,1071463.74,590749.7576,480866.6122,3308.33
37,case_38,0.508523206,0.819790101,0.966523514,3.718662023,0.237472012,0.423189834,0.244473442,0.307919426,0.24254593,0.254957094,0.380789053,0.326981544,470290.128,84274.78843,1028943.55,558802.2968,470290.5082,3271.83
38,case_39,0.812161056,1.291101338,1.448268412,3.878832929,0.362989633,0.39686768,0.312517697,0.306170657,0.298959577,0.28686996,0.317619531,0.3391383,493385.5027,86282.63476,1054039.47,560810.1431,493385.904,3317.83
39,case_40,0.930886572,1.185039166,1.353878729,3.171123968,0.362552495,0.722585364,0.204825032,0.353299081,0.269092652,0.2950048,0.383076587,0.304683878,480395.6678,71146.08494,1025917.18,545673.5933,480396.048,3317.33
40,case_41,0.976983433,1.161369815,0.856678941,3.382966036,0.323732279,0.328705978,0.385795532,0.309594279,0.201588654,0.219263437,0.258135498,0.313025464,494858.1053,101846.7296,1071075.69,576374.2379,494858.5066,3285.83
41,case_42,0.809607958,1.326612468,0.678816374,3.853330755,0.202555794,0.678664644,0.235260784,0.222916241,0.291741326,0.223337764,0.354078321,0.286194012,470943.7181,73471.61304,1018793.75,547999.1214,470944.0982,3302.17
42,case_43,0.502525056,1.433122686,1.392751199,3.966105793,0.247413659,0.717337164,0.381527025,0.397074954,0.216806099,0.226912143,0.345366114,0.379754444,492277.7482,71258.35509,1037907.77,545785.8634,492278.1389,3310.83
43,case_44,0.525397285,1.172245967,1.158969428,3.208412904,0.216223569,0.48032758,0.390766037,0.211148619,0.258641472,0.229784289,0.235317098,0.371711889,465234.7603,84796.48834,1024411.46,559323.9967,465235.1299,3282.67
44,case_45,0.985669688,0.725797241,1.387660946,3.211286516,0.249426642,0.304615375,0.346436699,0.366932803,0.228979406,0.238972801,0.31820039,0.387812667,483198.767,97490.99613,1055064.31,572018.5361,483199.1472,3303.83
45,case_46,0.901696257,0.942874505,1.13432851,3.837268442,0.307354464,0.776244147,0.210533326,0.302898159,0.266408783,0.22651047,0.331986189,0.339553977,469184.7494,70246.97364,1013810.69,544774.482,469185.1296,3308.83
46,case_47,0.607427227,0.74741981,1.316924745,3.013527243,0.31943306,0.602802062,0.391194317,0.320337091,0.256188602,0.211065416,0.351775264,0.367569206,483213.3398,75844.04441,1033431.93,550371.5527,483213.72,3287.83
47,case_48,0.780056553,0.735255183,1.129472881,3.777902959,0.225914934,0.442709501,0.296617115,0.275813122,0.224842017,0.294824174,0.325756314,0.225342899,465773.183,87475.96036,1027629.19,562003.4687,465773.5632,3287
48,case_49,0.871311791,1.467135366,0.666595325,3.439030868,0.316185205,0.652037617,0.251045047,0.358338856,0.219278614,0.288483199,0.290571431,0.22761265,489746.6429,78512.84364,1042631.97,553040.352,489747.0336,3295.33
49,case_50,0.905047793,1.026743779,1.450023258,3.969294469,0.292766323,0.299108696,0.297280203,0.358859783,0.220599169,0.260344925,0.325525,0.33870104,486907.3968,97953.94819,1059234.71,572481.4565,486907.7875,3313.83
50,case_51,0.748744508,1.105437686,0.969041733,3.68520112,0.396241829,0.680360931,0.312616799,0.391120985,0.233299781,0.239058143,0.252420068,0.3052765,491882.5718,76670.31471,1042924.69,551197.8231,491882.9731,3290.67
51,case_52,0.949366415,1.384561905,1.46791012,3.759070088,0.398274608,0.257145995,0.24931148,0.26021189,0.230713966,0.215317987,0.247299523,0.251473706,482657.4298,116617.6492,1073649.79,591145.1893,482657.8099,3308.33
52,case_53,0.955679524,1.434976504,0.579225621,3.783506141,0.391944948,0.794849774,0.231840499,0.210853706,0.279806117,0.29422095,0.391358949,0.392465423,499585.5427,66991.42432,1040946.33,541518.901,499585.944,3322
53,case_54,0.61229002,1.040878914,0.548052311,3.326872309,0.274048154,0.768425927,0.214560537,0.28350717,0.265615926,0.218259197,0.28835616,0.397868367,474886.7587,70865.48874,1020129.41,545392.9971,474887.1389,3276.17
54,case_55,0.913685827,0.985443646,0.643078102,3.522507846,0.379936222,0.527518966,0.287801281,0.234109135,0.259025887,0.230178998,0.350293148,0.309591261,490734.5626,80030.75507,1045137.47,554558.2634,490734.9533,3291.67
55,case_56,0.644299531,1.305301284,0.779601412,3.097766446,0.256509122,0.714367795,0.262383394,0.383805567,0.206695679,0.29330825,0.375393304,0.248299983,484500.5088,73475.69847,1032350.35,548003.2068,484500.8995,3285.17
56,case_57,0.656547438,1.410799913,0.675209988,3.053556067,0.218620815,0.325227674,0.256067562,0.346195485,0.279961995,0.278105453,0.380314839,0.315990933,492327.433,92829.80553,1059528.88,567357.3139,492327.8237,3275.5
57,case_58,0.828704291,1.046787808,0.723438292,3.230699294,0.240267589,0.247663975,0.236038943,0.213135319,0.243323158,0.260493666,0.211440708,0.307119753,475029.1498,116706.1669,1066112.43,591233.7069,475029.5299,3266
58,case_59,0.642153002,0.89893753,0.947081577,3.148678073,0.216978238,0.453455258,0.333194896,0.223299206,0.235709529,0.255485803,0.368179071,0.236819671,471437.5459,86024.33424,1031840.13,560551.8426,471437.9155,3269.5
59,case_60,0.726772541,0.625576846,0.507510672,3.511650429,0.389704662,0.348094045,0.226335244,0.356414771,0.21395409,0.249135593,0.300838928,0.373747354,496242.6269,93248.70462,1063861.75,567776.213,496243.0282,3253.83
60,case_61,0.61677746,1.122083231,0.938809088,3.844934996,0.34948135,0.287103529,0.318822079,0.274883276,0.275804934,0.254688292,0.289746652,0.243372604,492297.96,104950.5163,1071620.16,579478.0563,492298.3507,3268
61,case_62,0.556237258,0.888050259,1.362276509,3.741857942,0.230117849,0.266717996,0.387048643,0.30185342,0.220746718,0.272465206,0.301322503,0.222430761,476612.5795,110250.1107,1061239.3,584777.6191,476612.9597,3275.5
62,case_63,0.795510365,0.902164829,0.943162479,3.698151398,0.241818629,0.424955556,0.213221597,0.256852815,0.212293973,0.297809564,0.310976343,0.246605338,464080.5418,88805.847,1027266.98,563333.387,464080.9114,3284.83
63,case_64,0.978888833,0.946215563,0.758355399,3.774238761,0.37757638,0.317698176,0.269822203,0.388586839,0.258702297,0.230096157,0.273000247,0.357754285,502984.416,97655.52178,1075008.23,572183.0618,502984.8173,3284.33
64,case_65,0.759294955,1.211825828,1.443514546,3.022551451,0.368042947,0.757370021,0.307937527,0.289354495,0.24775169,0.295193829,0.347676223,0.291095481,482969.9318,71460.44136,1028804.98,545987.9497,482970.312,3313.17
65,case_66,0.643449354,0.706574285,1.188925059,3.762407086,0.355170279,0.636706201,0.382744922,0.29665392,0.25461583,0.261669527,0.247880388,0.240066859,475686.4358,79659.32931,1029722.68,554186.8377,475686.816,3278.17
66,case_67,0.873741145,0.765144707,1.277559454,3.941379119,0.26977364,0.562847877,0.385015576,0.297268983,0.209408761,0.261817953,0.211695212,0.290098038,468670.9632,83220.33578,1026270.44,557747.8758,468671.3328,3297
67,case_68,0.745535329,0.971553535,0.85586794,3.096340653,0.302286647,0.228969451,0.223200709,0.304890697,0.289840575,0.273373083,0.355316743,0.245791133,486435.1114,112477.6835,1073286.31,587005.2235,486435.5021,3262.33
68,case_69,0.95461014,0.50830505,1.497102791,3.310270846,0.352501039,0.409519594,0.3247779,0.292152594,0.20673158,0.200966999,0.279973313,0.338107941,466512.5731,91121.52573,1032013.92,565649.0657,466512.9427,3297.33
69,case_70,0.876959712,0.656981112,1.214103104,3.491376905,0.32836133,0.767731932,0.240491401,0.264441455,0.207959707,0.293232856,0.391592077,0.213264289,463988.807,72228.91391,1010598.33,546756.4223,463989.1766,3299.5
70,case_71,0.64641829,1.444120103,0.599314741,3.462534477,0.31261334,0.477964123,0.368528348,0.293316799,0.29957011,0.24044176,0.291577509,0.296483129,499778.8118,84381.57967,1058529.7,558909.088,499779.2131,3286.83
71,case_72,0.636461778,1.285738627,0.934585295,3.739666471,0.255113307,0.612386138,0.221334059,0.350577775,0.247086069,0.264118796,0.207713295,0.253512562,469734.9677,81839.61879,1025953.38,556367.1271,469735.3478,3285.83
72,case_73,0.639174309,1.353037219,1.1491459,3.317891254,0.367101088,0.266481703,0.358298781,0.394966594,0.265450017,0.211663826,0.375869346,0.345852157,508870.0214,102364.5024,1085600.96,576892.0424,508870.4333,3287.33
73,case_74,0.83263863,0.610802634,0.83582277,3.499476319,0.383688592,0.562284636,0.252388089,0.281157181,0.234121683,0.240829951,0.384806519,0.200837772,477009.8784,80678.53325,1032064.92,555206.0416,477010.2586,3273.33
74,case_75,0.929218226,1.212184939,0.845819101,3.351043941,0.239087802,0.691354872,0.200811437,0.313021259,0.262428006,0.235693057,0.312496886,0.339353245,471502.4899,73685.76558,1019566.48,548213.2739,471502.8701,3302
75,case_76,0.912951968,0.665056422,1.303869345,3.221243224,0.33035827,0.585787806,0.366536263,0.353075557,0.221720794,0.29880776,0.371158272,0.394328897,492866.7533,74841.15052,1042079.38,549368.6589,492867.144,3309
76,case_77,0.573944232,0.642819232,1.174771017,3.9207674,0.299776062,0.793587012,0.293923895,0.285744942,0.243084579,0.201990799,0.373983955,0.269821053,465635.5546,70785.07861,1010800.72,545312.587,465635.9347,3287.17
77,case_78,0.751583226,0.806526674,0.742935635,3.164359925,0.385555565,0.203085463,0.274551942,0.228413457,0.205652931,0.204512241,0.245233957,0.298677663,489470.784,132900.2097,1096743.55,607427.7497,489471.1747,3247.83
78,case_79,0.773052817,1.427164333,1.20261894,3.953066408,0.321088524,0.607810495,0.362771314,0.208073995,0.242949349,0.202764115,0.329071057,0.242560969,482261.377,78889.71664,1035525.92,553417.225,482261.7571,3312.67
79,case_80,0.703967327,1.158207361,1.077395373,3.753695385,0.269250002,0.233093675,0.370549814,0.381050333,0.222593361,0.209906366,0.351232863,0.252957239,498494.4307,115044.9487,1087909.09,589572.4887,498494.832,3278.67
80,case_81,0.755696172,1.095061118,1.027364922,3.45217866,0.209102616,0.343591974,0.257725949,0.221567163,0.206176733,0.228035227,0.219770493,0.267260465,460281.9725,103819.5489,1038483.28,578347.0572,460282.3315,3280
81,case_82,0.823616402,0.88391805,1.473494431,3.445150114,0.336956907,0.268151597,0.307655219,0.398079197,0.276067592,0.270599353,0.386991887,0.336318988,494364.552,99968.54023,1068704.12,574496.0802,494364.9533,3306.5
82,case_83,0.836044858,0.545979701,1.246765531,3.618385448,0.393294242,0.67047734,0.399231674,0.300046427,0.298360385,0.234142711,0.242696055,0.391522367,482224.776,74455.66328,1031055.3,548983.1716,482225.1667,3297.17
83,case_84,0.747076487,1.416162822,0.827507929,3.724295417,0.255944108,0.687910527,0.218084341,0.303728021,0.207596387,0.219057249,0.38458819,0.204817849,472710.7123,75834.32172,1022922.88,550361.8301,472711.0819,3296.83
84,case_85,0.995113124,0.564206368,1.459915962,3.089194821,0.365579286,0.574096868,0.371051737,0.200497521,0.205494166,0.265790993,0.273390424,0.247773619,467024.6064,82527.36451,1023931.62,557054.8728,467024.976,3305
85,case_86,0.797367201,0.740365622,0.706813837,3.652442014,0.310631124,0.482822533,0.246993769,0.390489554,0.252527637,0.275345689,0.256671843,0.385158193,490002.4378,82480.33456,1046855.17,557007.8429,490002.8285,3270.83
86,case_87,0.822347762,0.714411491,1.399541075,3.03724197,0.351790764,0.619283841,0.229446242,0.252665442,0.232429537,0.261246056,0.292520765,0.337710632,461518.9603,76867.11209,1012767.45,551394.6204,461519.3299,3298.83
87,case_88,0.563856741,0.591848338,1.068998299,3.870452779,0.300819359,0.673665137,0.28477359,0.275127267,0.233381315,0.222221874,0.298972986,0.374697701,465466.415,73746.41363,1013592.97,548273.922,465466.7846,3278
88,case_89,0.770551106,1.415731228,1.035642031,3.699509822,0.279062004,0.49657715,0.397007958,0.213229144,0.297218347,0.231648203,0.209829649,0.364363134,478984.3872,83877.55162,1037237.81,558405.06,478984.7674,3299.67
89,case_90,0.97247463,1.224860166,1.425239554,3.054910971,0.39576308,0.702031292,0.349945544,0.31481619,0.265121339,0.220869634,0.307740954,0.211292185,483280.9978,77167.50204,1034823.03,551695.0104,483281.3885,3317.83
90,case_91,0.548855511,0.756360028,0.716124552,3.177801609,0.353153162,0.759528863,0.352299566,0.2216601,0.215240539,0.267442719,0.399037598,0.255863289,487936.3104,71669.05165,1033978.41,546196.56,487936.7011,3263
91,case_92,0.735215454,1.191644249,1.242138994,3.376093509,0.248698086,0.608399008,0.351889439,0.385166174,0.257940312,0.216628651,0.359773459,0.356029069,486081.9955,75538.93563,1035994.56,550066.444,486082.3757,3309
92,case_93,0.530633961,1.081176093,1.442447364,3.589726881,0.272361233,0.368090538,0.393981349,0.349573874,0.259245849,0.293702534,0.349105203,0.270647708,487054.5926,90919.78783,1052347.7,565447.2962,487054.9834,3295.5
93,case_94,0.694432073,1.20114295,1.433625454,3.695495627,0.388125998,0.303304645,0.212479483,0.287753902,0.210553976,0.297494236,0.228300578,0.394942688,481265.3894,99925.65905,1055566.19,574453.1674,481265.7696,3298.33
94,case_95,0.848858848,0.908837995,0.592442229,3.157448051,0.23447587,0.75981948,0.359494023,0.368111412,0.294832304,0.236991847,0.39718784,0.225555702,493080.7517,71889.66487,1039341.85,546417.1732,493081.153,3288.67
95,case_96,0.805572308,0.768000736,0.55188736,3.081149934,0.318299167,0.468826732,0.208604333,0.344269972,0.295429292,0.219903229,0.291175231,0.200178329,477835.0368,89025.3201,1041236.6,563552.8601,477835.417,3256.5
96,case_97,0.91954901,1.494640895,1.081552711,3.577918296,0.328021946,0.690539889,0.33390646,0.286450123,0.285984702,0.203872996,0.329683739,0.223680939,485886.2554,76216.76864,1036476.72,550744.277,485886.6461,3315.33
97,case_98,0.649415358,1.051572427,1.135766985,3.110105233,0.331577351,0.209666641,0.253581736,0.30563871,0.246584144,0.209187016,0.318730382,0.346199762,486162.7901,118749.832,1079286.21,593277.372,486163.1702,3266.83
98,case_99,0.719262417,1.362360965,0.836554737,3.293857918,0.393928363,0.309200966,0.219836787,0.246053413,0.277727616,0.259834766,0.346661846,0.293684457,491675.1206,97364.37947,1063411.36,571891.8878,491675.5219,3282.17
99,case_100,0.645650039,0.854671421,1.371389152,3.264228987,0.261895574,0.598444501,0.279042673,0.230767309,0.289701273,0.252053883,0.361195636,0.388814445,462231.5808,74326.13298,1010938.89,548853.6413,462231.961,3301.5
100,case_101,0.698603557,1.0684777,0.967846624,3.600169176,0.366053681,0.322970843,0.311338272,0.334782014,0.200644558,0.224100075,0.251945241,0.310788407,488992.1098,102425.7522,1065790.57,576953.2605,488992.511,3269.5
101,case_102,0.542016116,0.678206012,0.645593934,3.780483955,0.362288131,0.718671464,0.257383466,0.395899539,0.25163702,0.299781074,0.213469797,0.248814018,484110.528,76914.23705,1035399.01,551441.7454,484110.9187,3241.67
102,case_103,0.507016481,0.92594287,0.915565227,3.287841433,0.300146402,0.405788642,0.326881452,0.373761657,0.201927984,0.220554565,0.28412814,0.204781729,477894.6269,96833.84363,1049104.68,571361.352,477895.007,3242.17
103,case_104,0.648557891,0.809810932,1.247623515,3.988667915,0.232168865,0.466443047,0.219486941,0.336550273,0.22183489,0.23510531,0.223072698,0.308953092,457571.6218,87910.02938,1019864.28,562437.5377,457571.9914,3287
104,case_105,0.898343245,1.149735548,0.715101518,3.866505043,0.334639959,0.290679927,0.283413538,0.383043137,0.231939476,0.210995345,0.344096985,0.21224576,499311.2995,105622.807,1079303.56,580150.347,499311.6902,3282.17
105,case_106,0.662267152,1.083789352,1.252433326,3.934217297,0.371206736,0.224875164,0.201820159,0.240319136,0.286738365,0.209460793,0.22212173,0.363001876,477325.4112,117289.4016,1068991.21,591816.9416,477325.7914,3286.83
106,case_107,0.817287274,0.815825596,0.534147155,3.384869873,0.379569307,0.540356396,0.387703618,0.275424062,0.281436346,0.281842976,0.396121181,0.285171915,511913.2656,78050.74667,1064329.5,552578.255,511913.6774,3289.67
107,case_108,0.697401556,1.140225839,1.093726431,3.492516122,0.338269214,0.419689842,0.308023758,0.268159887,0.294980591,0.283616361,0.209029596,0.305146838,479625.9811,90751.11341,1044752.75,565278.6217,479626.3613,3283.67
108,case_109,0.940123108,0.697495906,1.22187398,3.64007092,0.325259808,0.568166149,0.265879812,0.249873946,0.207068192,0.20929704,0.332781818,0.281076811,463198.5494,80220.14167,1017799.55,554747.65,463198.919,3302.67
109,case_110,0.859581261,1.219126777,0.583771315,3.280998287,0.363897715,0.597987832,0.374784471,0.287982218,0.204583162,0.299319357,0.334896298,0.316115721,508051.6742,77097.09963,1059515.47,551624.608,508052.0755,3298
110,case_111,0.718112601,0.736220384,0.713097094,3.923187858,0.262831252,0.517192081,0.35806583,0.314723923,0.256211361,0.230524242,0.314888594,0.362909886,489288.1277,79633.92997,1043294.69,554161.4383,489288.5184,3275.5
111,case_112,0.999648034,0.722366564,0.926976039,3.331639336,0.358172856,0.403743074,0.241338874,0.312859128,0.291128825,0.263793095,0.324595629,0.20055562,479750.3462,91700.92838,1045826.91,566228.4684,479750.7264,3282
112,case_113,0.577195124,0.981881664,0.787485297,3.857435634,0.286805358,0.784006444,0.326572629,0.233981267,0.239947816,0.215038083,0.274830986,0.37663323,474477.2314,70952.8346,1019807.34,545480.3113,474477.6115,3281.83
113,case_114,0.539748458,1.398748726,1.290859321,3.530493063,0.315906508,0.578111693,0.252923842,0.232043516,0.201685538,0.21515895,0.200835918,0.362017139,461940.336,82136.7784,1018458.37,556664.2867,461940.7056,3296.33
114,case_115,0.933700786,1.138089999,1.112755,3.641483953,0.384816298,0.609156225,0.39837688,0.225981776,0.254014055,0.222411923,0.205721186,0.266651517,479813.1466,82525.55932,1036714.32,557053.0677,479813.5267,3302.17
115,case_116,0.742785183,0.592327798,0.524276157,3.855297757,0.371117129,0.294659195,0.271884755,0.358618895,0.265581432,0.25521093,0.244817855,0.311448209,499729.8134,103356.6285,1077455.76,577884.1685,499730.2147,3249.33
116,case_117,0.983951402,0.586876258,1.0744002,3.043613193,0.232245822,0.576615775,0.39282878,0.382718626,0.284185991,0.2380374,0.209212391,0.297172171,471596.4528,82388.61824,1028363.26,556916.1266,471596.833,3278.17
117,case_118,0.831277433,0.953989186,0.560275531,3.733444046,0.360644218,0.500218944,0.270087229,0.203332927,0.220852344,0.23407188,0.319671211,0.250296083,484268.9597,84396.4329,1043039.59,558923.9412,484269.3504,3279.5
118,case_119,0.699113664,0.628876747,1.278767014,3.294607766,0.206549146,0.643313558,0.334190082,0.343998402,0.295016139,0.282031179,0.329231339,0.341693178,467488.3488,74017.60384,1015885.44,548545.1122,467488.7184,3294.17
119,case_120,0.670603739,1.322318628,0.816125615,3.539290068,0.375395276,0.252912514,0.266401209,0.37169972,0.2230079,0.279811279,0.335844765,0.273807516,504620.8675,108355.643,1087344.29,582883.183,504621.2688,3273
120,case_121,0.921702653,0.664491653,1.251441193,3.785187093,0.22036898,0.514454149,0.258379973,0.322661381,0.294214881,0.214325808,0.38471781,0.335092983,465919.4813,78483.13718,1018782.59,553010.6139,465919.8509,3306.83
121,case_122,0.928522853,0.959069231,1.229813675,3.732833411,0.242038196,0.474392205,0.215934357,0.267786415,0.287815988,0.218597278,0.246901348,0.369698054,460205.1802,83903.58436,1018490.57,558431.0927,460205.5498,3305
122,case_123,0.796748519,1.06654075,1.256141687,3.145982678,0.390329577,0.587723467,0.356199895,0.357819481,0.272450812,0.226295915,0.348067725,0.351412667,496074.8707,76511.80636,1046957.15,551039.3147,496075.272,3306.83
123,case_124,0.901151606,1.156252537,1.390359236,3.130237578,0.303313405,0.309957102,0.397838334,0.344654766,0.213493595,0.231992464,0.263145308,0.335333182,489105.8832,102387.8115,1065866.38,576915.3515,489106.2739,3305
