#,case,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Cooling,Lighting,Equipment,c6: fadianliang,C+L,C+L+P
22021,22022,230,0.174468269,0.106459808,0.564659832,0.613025459,0.560601992,0.714132198,0.236086323,0.570562243,0.653705154,0.62168303,0.782566087,0.802009836,0.796431444,0.654931973,1.174467452,0.711459952,1.219014817,0.114986047,0.250267119,1.781582858,0.524700693,7.607894965,0.902125087,9.920855489,0.748604637,14.3696341,0.823056901,25.64227287,33.65112862,299573.8057,51981.65,244478.83,255885.52,351555.4557,596034.2857
46364,46365,90,0.207257431,0.188758384,0.689014253,0.775410852,0.707948632,0.71291876,0.359918778,0.389485441,0.616443916,0.438577407,0.870942373,0.764690232,0.64471203,0.683466446,0.468933568,0.394901886,1.044819555,0.242413396,0.266061133,2.227402024,0.435494348,7.260985749,0.833241755,9.998189328,0.814207583,14.91162301,0.882431641,27.13431125,30.89662986,278694.5971,68228.01,272001.74,372723.57,346922.6071,618924.3471
23537,23538,80,0.12989737,0.174866582,0.839770912,0.611733479,0.770880946,0.671236801,0.291656721,0.587244597,0.49593735,0.577609898,0.559306586,0.690621406,0.883388885,0.892634238,0.789104187,0.322092026,0.801711397,0.199563273,0.234095458,2.1682102,0.658019262,10.80986775,0.807568563,8.716812689,0.769482802,12.52015141,0.884401823,24.90598435,39.10162163,260560.4657,45514.88,228888.99,307883.97,306075.3457,534964.3357
45499,45500,290,0.124242904,0.12127297,0.521381665,0.709786007,0.777631786,0.793923744,0.600875923,0.493396658,0.547332089,0.378096368,0.570664276,0.613907475,0.832952075,0.777734127,1.428313705,0.52146571,0.888924587,0.262098574,0.320309768,2.11056946,0.472735032,11.1108317,0.791811168,5.147384955,0.859781107,17.18846648,0.802127616,25.42189195,30.14658967,246049.1629,36187.45,285000.94,236158.53,282236.6129,567237.5529
40185,40186,180,0.190194501,0.183552866,0.844321097,0.804967865,0.664290504,0.8077997,0.539360585,0.506089121,0.455028733,0.448867425,0.911171877,0.652438011,0.598303152,0.845789296,1.154275064,0.32156963,1.161141129,0.231476352,0.39502932,1.724596001,0.571864141,10.13930865,0.84622084,8.602070359,0.953005023,15.08133855,0.906545351,25.01012312,39.19108239,297211.3314,63365.84,282614.94,350224.62,360577.1714,643192.1114
9613,9614,110,0.210862568,0.141822201,0.62644975,0.765574736,0.720195163,0.68501457,0.490209455,0.461074612,0.531909301,0.450216347,0.715675194,0.730966329,0.600250971,0.69836481,0.753606519,0.511648176,0.672970391,0.100835791,0.310553219,1.523864199,0.45012455,11.21218421,0.784154936,7.2954987,0.862384757,13.5206434,0.760212271,25.98987156,26.79687938,210957.6657,53525.79,212470.15,314298.73,264483.4557,476953.6057
43281,43282,240,0.149281562,0.125913145,0.791836668,0.880475861,0.650671833,0.653079546,0.446091535,0.55009224,0.441449775,0.4462611,0.723506881,0.602362911,0.906824519,0.802616313,0.95987578,0.394855367,0.655909495,0.259464151,0.224996449,1.91217256,0.635372423,8.744371096,0.896363781,8.139739371,0.858103715,14.40927174,0.706649705,24.78923371,33.1467645,278455.6429,51455.19,210480.52,270805.99,329910.8329,540391.3529
37891,37892,210,0.18048801,0.204725654,0.686633487,0.713828392,0.605089925,0.802923753,0.520159821,0.57598046,0.527005116,0.383143759,0.768832766,0.585294718,0.777204259,0.730637506,0.805410983,0.462316421,1.329531399,0.250097357,0.239687488,2.195727503,0.523795459,6.720185977,0.779042531,7.617532967,0.820985997,15.39303769,0.82490745,25.29362201,15.45844441,238431.0543,49579.99,262479.41,355541.78,288011.0443,550490.4543
26178,26179,150,0.171658789,0.195015651,0.826279681,0.790448439,0.722099055,0.714711995,0.415132349,0.495116916,0.439427286,0.475580075,0.779551647,0.813176125,0.803554518,0.80009509,1.431926888,0.318713327,0.79596991,0.287132761,0.312145343,1.474287519,0.569285796,6.320910424,0.742661175,9.699965872,0.828446332,17.15543591,0.807033808,26.426136,39.49041263,352444.1371,64514.36,286193.11,356692.42,416958.4971,703151.6071
45892,45893,0,0.193053002,0.181366559,0.714773004,0.70476848,0.578740164,0.717759483,0.463694819,0.588052257,0.55305591,0.608516164,0.673042903,0.66642379,0.717056855,0.682768687,1.005713604,0.587134075,0.833928391,0.164369,0.21333957,1.839709539,0.69380925,5.922750788,0.823720693,8.004882837,0.942409483,18.18698809,0.819403399,26.59279086,30.41203017,313488.1029,47504.3,308052.14,306791.61,360992.4029,669044.5429
20933,20934,210,0.199527803,0.186689984,0.628947268,0.71197185,0.724145446,0.663289018,0.35974465,0.259637338,0.395137346,0.447107078,0.785449158,0.802948252,0.928789245,0.80724462,0.534177976,0.491957531,1.422746679,0.215361955,0.354129477,2.168496532,0.589674366,10.03179856,0.800165824,8.014446323,0.818849594,14.06077112,0.788099573,25.61870749,37.04322262,256872.7029,55066.56,229063.51,374479.23,311939.2629,541002.7729
40971,40972,340,0.123360364,0.210264204,0.766904499,0.750400513,0.702726541,0.593047459,0.332628066,0.441973433,0.528103704,0.604451442,0.680133815,0.628204008,0.756291233,0.586767398,0.570787182,0.595940981,1.385031301,0.157847029,0.227283813,1.559088487,0.634429963,9.965935535,0.942391328,9.632369332,0.762269137,13.15702444,0.874357162,26.59920337,31.81247902,226269.7771,51931.74,237800.21,273622.0,278201.5171,516001.7271
22224,22225,110,0.128708978,0.143331353,0.813321474,0.691879974,0.697667318,0.635375053,0.355431831,0.364345209,0.582865537,0.649887072,0.855866173,0.820284603,0.726728478,0.871688573,0.669532139,0.786688311,1.482779701,0.178898943,0.263955398,1.71608749,0.494520185,12.90437262,0.813895057,9.193515872,0.901313639,13.28046904,0.791170331,25.90877468,29.26633392,205972.3914,61240.85,217194.64,264065.9,267213.2414,484407.8814
24381,24382,50,0.155244904,0.181402105,0.805495812,0.5399454,0.730471742,0.699214534,0.679042687,0.666700931,0.463792415,0.639430049,0.761309417,0.928813635,0.597284503,0.877295557,0.854696701,0.453907718,1.411835935,0.259282305,0.202395022,2.022048492,0.488554686,10.27128976,0.8845509,11.80992843,0.953748968,17.77646326,0.95240616,25.729246,30.19290754,269712.3914,82229.57,349971.96,307539.68,351941.9614,701913.9214
34855,34856,0,0.168430704,0.195786112,0.647190124,0.648298721,0.699782354,0.577742665,0.559621791,0.35747901,0.399492165,0.504559566,0.839630909,0.662719889,0.954835074,0.838882336,0.468391842,0.773521554,1.218039131,0.207587412,0.221803362,2.051220489,0.559484542,9.696315006,0.975718415,8.5083031,0.782185404,15.86802651,0.789166213,25.7841145,40.92117047,273097.7886,53323.09,258855.32,336226.31,326420.8786,585276.1986
48577,48578,70,0.180913381,0.190645696,0.756341437,0.689984518,0.571844854,0.696914122,0.490361731,0.398375432,0.448751062,0.413859404,0.744422494,0.599571162,0.727137386,0.830536491,1.480380918,0.752595283,1.259324977,0.323721262,0.236179893,2.337878972,0.450651627,9.691433206,0.792226946,7.182425629,0.742722472,13.65528344,0.872897093,24.94758378,34.2381611,268836.9971,47472.51,246393.62,343495.3,316309.5071,562703.1271
38536,38537,160,0.205815163,0.204665576,0.616529153,0.635803603,0.744475104,0.793805498,0.421619352,0.488778807,0.496637604,0.48497261,0.764706489,0.781343711,0.675396299,0.659404311,0.570242599,0.361835798,1.366781078,0.209943362,0.375738884,1.686459531,0.721543061,10.39170017,0.883390883,7.956875714,0.878820952,14.14042824,0.838743546,25.72997753,23.83480692,224007.1143,47838.25,245164.42,357822.33,271845.3643,517009.7843
31755,31756,200,0.203006084,0.198556884,0.635770183,0.878482427,0.632750922,0.743238784,0.351485738,0.360497876,0.514895024,0.400229307,0.758628833,0.868729206,0.641315046,0.687548439,0.419152755,0.471540109,0.520254867,0.116109527,0.221733495,1.476533395,0.566386922,10.76958227,0.816501445,10.70969731,0.900350388,17.84998778,0.884919715,24.69680962,37.47668718,276956.3286,80806.55,326518.27,356972.58,357762.8786,684281.1486
7753,7754,40,0.178378621,0.196874682,0.66578359,0.770686221,0.638869178,0.674339896,0.397469856,0.511252002,0.484467652,0.355803591,0.694618618,0.793696651,0.725306873,0.781974057,0.64783852,0.661863205,1.22285406,0.308397418,0.396206705,2.243303414,0.689337861,10.34856674,0.853100272,9.079010833,0.772053683,17.29522615,0.766719107,25.92955057,25.75798325,241625.9514,51687.0,274112.11,350974.72,293312.9514,567425.0614
46638,46639,220,0.17595526,0.212874032,0.711866411,0.580845297,0.664106179,0.700896737,0.488600419,0.490995358,0.553063126,0.511891315,0.783863314,0.715429014,0.741250661,0.93549322,1.337749673,0.596295394,0.904718008,0.330857025,0.393965249,2.040328445,0.516557289,6.609478348,0.857062139,10.45264085,0.896858533,12.48861358,0.778550219,27.14212695,29.84181459,291537.7743,71204.01,200986.34,382333.98,362741.7843,563728.1243
43834,43835,20,0.182145878,0.197153949,0.668424952,0.822705418,0.683746153,0.708782479,0.583776117,0.46881293,0.493686537,0.537127611,0.512535754,0.675406235,0.736421966,0.635708294,1.447741759,0.384153982,0.840090454,0.167784344,0.305088335,2.347558656,0.473455772,7.958711503,0.90159241,8.438557977,0.801842618,16.21043143,0.937240955,26.56611486,34.01093866,292230.3943,54105.9,314059.2,326883.64,346336.2943,660395.4943
26235,26236,20,0.131614856,0.188547183,0.696757727,0.705122847,0.71151658,0.676113593,0.431839753,0.412827261,0.406920184,0.545590807,0.579720766,0.683391885,0.914576633,0.886734704,0.553956477,0.202439156,1.132976325,0.259389829,0.352462471,1.79631471,0.588986558,6.165119856,0.847461115,11.37459383,0.7115367,17.81756614,0.820575598,26.49874752,34.22855471,342893.4057,62447.91,302226.59,311578.2,405341.3157,707567.9057
44229,44230,160,0.160434228,0.209416424,0.701143653,0.658792077,0.735842524,0.631909171,0.441214282,0.517533232,0.44169386,0.447889307,0.879445339,0.726452381,0.624468965,0.725764838,1.007839162,0.238296516,1.221404044,0.21774605,0.296080003,1.480193923,0.478334024,8.447246145,0.910798821,9.025742498,0.732693605,15.68067204,0.816602686,25.88023055,27.98564905,263092.2114,58271.14,264692.21,327578.88,321363.3514,586055.5614
49596,49597,330,0.179559107,0.168804095,0.697471616,0.634777558,0.626543743,0.860430505,0.244253558,0.613630767,0.397327759,0.446739971,0.610867339,0.684703862,0.776822826,0.635760272,1.060235166,0.408859585,0.753272442,0.10787682,0.242952206,2.342006547,0.588944557,9.400653067,0.742759938,7.41141208,0.807922609,14.69630012,0.85202173,24.39519498,25.39956325,236976.2257,47869.25,258835.82,300520.23,284845.4757,543681.2957
18552,18553,50,0.179563317,0.143540216,0.757756882,0.697000746,0.741439383,0.8080541,0.390230288,0.602852476,0.437164445,0.475656408,0.756851803,0.747288262,0.517519866,0.857241241,1.383513891,0.725803067,0.754389407,0.318243419,0.351547191,2.020619157,0.558750717,9.136235264,0.803124147,8.396081585,0.715982876,16.48024878,0.823275801,25.64560992,43.7872563,323021.1029,46845.23,280462.5,297801.44,369866.3329,650328.8329
43136,43137,330,0.191799066,0.205480786,0.765363304,0.786961718,0.601734836,0.774558233,0.382048134,0.485252991,0.548817623,0.414603382,0.932626815,0.723177125,0.698687775,0.76514637,1.279737439,0.436937381,0.545424238,0.244044755,0.219761226,1.865450981,0.521654867,9.830228533,0.824020935,8.904123808,0.794901764,11.85157006,0.741235606,25.05900691,32.21421281,242159.2571,56446.75,181592.48,366543.69,298606.0071,480198.4871
36672,36673,210,0.193014949,0.129796441,0.711217968,0.634687468,0.772966746,0.813793064,0.641970455,0.445428115,0.555230463,0.47954169,0.807222112,0.683339798,0.72509557,0.751194291,1.203664185,0.686348191,0.695268536,0.223852006,0.378193375,1.816255101,0.581759113,12.8744031,0.78120744,9.321898159,0.735934171,13.45602343,0.889850949,26.80749921,27.52187793,206556.3714,49466.45,247513.96,312110.62,256022.8214,503536.7814
43649,43650,300,0.188975977,0.150652586,0.612288772,0.6848474,0.762009645,0.585865494,0.51327342,0.462762266,0.423358552,0.486962041,0.890244529,0.756374186,0.591769875,0.658002823,0.643211686,0.794046632,1.2443181,0.139743843,0.349960282,1.788003312,0.470166728,7.964329959,0.794349168,7.34923173,0.723337675,16.69306394,0.825718261,26.45595756,34.09722013,287476.2657,44924.96,284927.02,291744.28,332401.2257,617328.2457
3940,3941,170,0.211877874,0.198951601,0.614165139,0.673007132,0.620214034,0.707954124,0.31898826,0.312658756,0.409338737,0.40947774,0.799746846,0.686914108,0.653170499,0.679174332,1.3645764,0.714557142,1.251872816,0.346509941,0.343480223,1.936615333,0.510994244,9.857349507,0.755137281,5.97348845,0.812412278,14.87179091,0.724388058,26.18564969,29.88004275,226873.6486,45100.59,222689.76,339435.08,271974.2386,494663.9986
31496,31497,200,0.183637403,0.19495858,0.686731005,0.62117534,0.71515093,0.743063258,0.445254605,0.627887835,0.626562677,0.464827379,0.815720881,0.542749043,0.889942928,0.782588733,0.405029531,0.624195561,1.393993757,0.113704292,0.274602465,1.413687979,0.703500849,10.30186985,0.893815222,9.08094789,0.81690589,15.95328845,0.839776642,26.10464807,22.37281322,212102.9314,49027.91,276936.18,349545.73,261130.8414,538067.0214
26593,26594,230,0.184851774,0.193997988,0.694663143,0.7162683,0.617277604,0.771653141,0.425357679,0.297745103,0.599747065,0.551617609,0.753639868,0.756222043,0.611366365,0.764452659,0.743215323,0.582593436,1.115242119,0.185858209,0.219404516,1.691113595,0.63612565,9.735199574,0.811647371,8.569518973,0.804684526,15.70261674,0.815752254,25.75659193,28.47089692,237969.7371,47134.81,264786.6,358720.73,285104.5471,549891.1471
23921,23922,80,0.111896254,0.202552526,0.666439225,0.600339794,0.655420031,0.692226226,0.522481454,0.469709089,0.488048539,0.352564749,0.566990857,0.523347947,0.614465826,0.615114439,0.934073989,0.74507488,1.16919264,0.259699894,0.342008629,2.006001422,0.566412795,10.48102721,0.899444514,9.093094999,0.780113358,17.60443251,0.726044898,25.73260228,33.1207229,262557.66,56139.11,264211.18,261754.28,318696.77,582907.95
26402,26403,40,0.157070442,0.158114361,0.851446796,0.633884937,0.616401841,0.594368703,0.665456507,0.57139242,0.472924571,0.487821572,0.778621129,0.648100817,0.692436666,0.802850221,1.068887047,0.324758343,1.385381535,0.294032076,0.359532111,1.481266341,0.74058391,7.573706585,0.869615875,11.34533499,0.850279893,13.12968839,0.853831812,25.28743272,26.01724828,291358.4571,63107.49,231735.43,280866.47,354465.9471,586201.3771
45942,45943,160,0.165144551,0.226106118,0.720280176,0.711035926,0.785960615,0.588480718,0.44438834,0.403992154,0.592693456,0.41673482,0.711604596,0.73115582,0.800047138,0.66574866,1.001045307,0.621819123,0.638634884,0.129556898,0.371550855,1.628762973,0.504189695,6.364903987,0.736735994,8.782580488,0.898954994,16.03723844,0.866538239,26.7793361,36.51089589,328617.8629,64310.69,287265.19,344638.17,392928.5529,680193.7429
48525,48526,360,0.185697637,0.203408031,0.647272598,0.807736728,0.794854257,0.690371258,0.393247893,0.562292938,0.580460839,0.525463666,0.599539538,0.609951133,0.739112192,0.545876142,0.431747167,0.682120036,1.274857899,0.287980495,0.237904111,1.55831981,0.468458724,7.800515074,0.853199683,5.811648938,0.772682401,17.01882072,0.807255789,25.72346561,35.59246306,305084.62,35989.73,283992.14,326481.92,341074.35,625066.49
18315,18316,20,0.12015121,0.151798691,0.634876876,0.524305374,0.718120315,0.664237942,0.558818694,0.456576946,0.596296655,0.397359929,0.603423715,0.677936312,0.759193069,0.63596705,0.634043903,0.57239131,0.910886936,0.100169913,0.306263426,1.651955925,0.637076412,13.54464674,0.727595081,8.900871006,0.767878011,16.13792918,0.755949655,25.13787049,40.7278525,232843.7657,48330.12,252177.52,226246.23,281173.8857,533351.4057
36893,36894,180,0.169469919,0.205174491,0.786773441,0.70270611,0.692481455,0.709749588,0.404857001,0.448700507,0.34636352,0.328356222,0.822199062,0.651982199,0.851445759,0.713651914,1.245139514,0.379622746,0.611216789,0.198067093,0.296275163,2.300274933,0.661234757,8.936730726,0.939939064,10.46801866,0.840698093,13.80463412,0.820761084,24.46926268,20.98473971,240093.4171,73230.25,234211.03,349965.55,313323.6671,547534.6971
26695,26696,290,0.137642675,0.175397886,0.777737422,0.61776467,0.651191783,0.739065075,0.371240243,0.540271952,0.38549979,0.470724821,0.858719203,0.830355534,0.714046326,0.731026107,1.477632907,0.698398585,1.0402566,0.293850177,0.35825113,2.037387582,0.48206515,9.81412114,0.878780757,8.07564187,0.746018533,12.71253836,0.813748352,25.0658251,23.50138398,240226.9429,51926.24,213839.58,302867.39,292153.1829,505992.7629
42127,42128,360,0.212038164,0.177387012,0.559187476,0.643470653,0.526259376,0.881971194,0.466669174,0.585945708,0.366809138,0.601624401,0.945142099,0.720792333,0.757801854,0.837380523,0.834202043,0.789229489,0.737459732,0.296678932,0.333678282,1.78487754,0.534417711,10.13693433,0.860849706,8.867314737,0.846350547,11.66653097,0.790859164,27.10674046,24.97830524,204676.8457,58508.86,190724.54,342813.68,263185.7057,453910.2457
14170,14171,260,0.172694875,0.209199714,0.714224679,0.590014939,0.653931935,0.703603034,0.456913544,0.572426181,0.507063032,0.512737294,0.502072893,0.81072418,0.653456297,0.847556309,1.451941828,0.747921323,0.857795626,0.302293937,0.284590328,1.415986117,0.703719516,8.666651567,0.797397995,10.46466608,0.88635619,13.27967747,0.783694351,26.12812034,29.29416058,259760.4543,62986.3,215129.48,357327.88,322746.7543,537876.2343
3732,3733,140,0.20202072,0.174150535,0.788012308,0.677568462,0.720470958,0.54351393,0.615697252,0.419991312,0.535373163,0.547272272,0.685693813,0.792493083,0.713287202,0.716051681,1.132018787,0.365244058,1.380124053,0.147176846,0.288695208,1.585497275,0.621035717,8.727666591,0.810954858,8.222625246,0.923142171,15.25125039,0.852943531,26.19836934,33.03104855,268453.5686,52727.71,268900.38,334093.66,321181.2786,590081.6586
7881,7882,80,0.195585181,0.147108723,0.723213813,0.664698525,0.679011049,0.687831269,0.518459883,0.395393217,0.368215144,0.401666179,0.584267363,0.780195866,0.783461284,0.837115355,1.364766205,0.39656329,0.68625797,0.12139105,0.259162429,1.499620221,0.50759,11.08160188,0.802393388,10.26356476,0.786289463,12.22225998,0.873645824,25.96374275,37.72525877,239285.9771,72249.21,220725.55,321577.54,311535.1871,532260.7371
6016,6017,360,0.210626915,0.142063429,0.753961004,0.837686472,0.779569545,0.691700124,0.469091935,0.54883177,0.383498352,0.672588012,0.578693349,0.789243975,0.803190473,0.876530039,0.757577311,0.447933652,1.325608925,0.125299085,0.351969275,2.330216089,0.655136914,9.716285146,0.926905927,9.156349021,0.891453904,13.31368877,0.76591452,26.43978413,25.23032163,210337.9886,55780.1,210787.28,328822.83,266118.0886,476905.3686
23029,23030,10,0.205586986,0.195291637,0.742543389,0.630208181,0.614772973,0.685561285,0.643045501,0.496513965,0.572453245,0.442577963,0.853613668,0.81027305,0.750471951,0.697658135,1.365692045,0.478055816,1.403389225,0.25978979,0.20082995,1.934956527,0.748354919,13.36613502,0.724092189,10.00559808,0.824583186,14.88632268,0.869603736,26.48157346,21.30262765,175203.8914,52137.33,267592.86,343642.39,227341.2214,494934.0814
35473,35474,200,0.198741552,0.219138261,0.623029986,0.655589123,0.767128064,0.616956299,0.35739679,0.415988603,0.495779433,0.627669841,0.600288088,0.778756533,0.870125102,0.57285386,1.342427302,0.311340993,0.622091434,0.297036788,0.330374633,2.016010878,0.542429754,9.538462778,0.96831822,6.365075628,0.988806388,15.58364493,0.804006316,24.52832636,32.75215913,293588.8,46992.23,258996.68,348462.57,340581.03,599577.71
49685,49686,40,0.165474788,0.197302798,0.57979297,0.698081832,0.738139382,0.586173341,0.42185725,0.511754682,0.529730336,0.529921199,0.579214099,0.591299483,0.916714602,0.637148401,0.441863808,0.415327641,0.992553534,0.206660552,0.387121267,2.172900008,0.508252007,9.470906848,0.853424055,9.326328448,0.740914003,12.88637226,0.834137359,24.88539264,28.12365884,262187.18,53301.03,222194.82,332913.24,315488.21,537683.03
4817,4818,190,0.135012352,0.210106958,0.791305095,0.645031719,0.623391871,0.811084302,0.35187244,0.478430402,0.3686845,0.59477747,0.780602296,0.622416961,0.636626133,0.796879712,0.548637351,0.782851313,1.061934577,0.19408318,0.343648057,2.193953654,0.448559656,7.501258386,0.856481697,7.393222869,0.867720269,17.06929675,0.980601445,25.54733492,29.50573688,310037.6714,55674.96,345998.21,312198.26,365712.6314,711710.8414
41693,41694,140,0.184184943,0.134374515,0.673504462,0.768309667,0.684369655,0.706990038,0.482497319,0.32993784,0.502312576,0.66526043,0.835885123,0.894774828,0.783396347,0.642560868,0.637061881,0.310862603,1.098428694,0.198753819,0.334267272,2.390354435,0.682795019,6.223111784,0.835243245,8.123639704,0.769906954,12.09093873,0.749038196,26.23360671,27.05407106,278032.7086,40406.23,187210.27,296911.59,318438.9386,505649.2086
12007,12008,200,0.136452779,0.188761425,0.725114458,0.740662627,0.768170416,0.787486593,0.218329768,0.366338749,0.577261765,0.548641313,0.788178336,0.709791535,0.629137736,0.829479343,1.491230815,0.690823543,1.431835578,0.135773333,0.329012173,1.662383808,0.734546228,12.57647529,0.944706971,6.49529979,0.736894551,15.44231339,0.816330004,24.87221127,29.05221968,227730.2286,31956.23,260581.64,313315.7,259686.4586,520268.0986
41327,41328,340,0.193794728,0.145114616,0.707081784,0.639452194,0.854402203,0.756636508,0.428712185,0.413351879,0.464239203,0.383369495,0.70683381,0.767665012,0.67433629,0.778625664,0.690936611,0.554575204,1.037443273,0.167444023,0.295877603,2.30416745,0.631540322,8.98065576,0.931572832,9.421095065,0.838526663,16.20781476,0.815877255,26.54632895,29.1058332,243925.8486,61551.34,273347.42,302062.64,305477.1886,578824.6086
9506,9507,360,0.200047893,0.146542186,0.836478926,0.606128936,0.788571748,0.557876632,0.519790388,0.293527601,0.559388429,0.468722982,0.745423127,0.666909778,0.79436046,0.649927586,0.568862536,0.539023664,0.995526583,0.120675144,0.339794136,1.997159828,0.523526278,10.19010188,0.942150022,8.574992299,0.884148786,16.58328953,0.800155192,27.43725559,30.13666321,222863.34,60301.78,274290.39,293386.86,283165.12,557455.51
44798,44799,20,0.183361257,0.215864287,0.760138704,0.636021362,0.762420139,0.776960814,0.590650669,0.310223478,0.387048083,0.482383021,0.883462592,0.961880736,0.82989512,0.726298616,0.678793042,0.512495658,0.691573748,0.279045641,0.363388381,2.045848138,0.660216014,10.96119157,0.865842136,8.003850941,0.922342605,11.21781655,0.799995412,26.34877928,36.8089531,231462.6171,55557.17,185507.52,406881.13,287019.7871,472527.3071
34062,34063,30,0.151786038,0.197429781,0.658222691,0.86613201,0.773920797,0.704644721,0.363911504,0.626696835,0.494948569,0.636847303,0.811167504,0.658588018,0.608001082,0.738290599,0.984052189,0.265418069,0.986466608,0.138050492,0.356869891,2.365100251,0.546574588,6.706858561,0.897335586,8.941151282,0.84122728,15.34888936,0.804424018,24.94840859,33.88458224,346310.4857,54432.89,255227.62,317162.77,400743.3757,655970.9957
27474,27475,110,0.183864391,0.162390481,0.845528913,0.596488087,0.623983113,0.662645234,0.286494139,0.423196661,0.430366717,0.479108245,0.646813242,0.743690197,0.680377182,0.671536939,0.927172758,0.70144659,1.204745523,0.23718374,0.230987799,1.770070255,0.491171263,11.25703964,0.772840443,9.551056474,0.794851123,14.07083129,0.826556189,24.48636502,23.82872879,217944.2543,65134.49,240412.93,299436.33,283078.7443,523491.6743
31143,31144,240,0.158574128,0.131392747,0.675454736,0.57068855,0.728171144,0.701169889,0.450856432,0.424769014,0.562957644,0.603942292,0.720914876,0.655229763,0.861243734,0.627145068,0.96046932,0.36496809,1.066847069,0.168355303,0.280167228,2.110058844,0.600312759,6.812476573,0.835832446,9.508997193,0.948823361,18.69823803,0.830075712,26.79276263,41.0085396,344291.8114,61549.33,320836.73,268042.93,405841.1414,726677.8714
21235,21236,200,0.15743326,0.154993452,0.592070242,0.726163412,0.511576325,0.624856659,0.262692396,0.448278815,0.442313681,0.508508808,0.77534106,0.873713069,0.928164174,0.847987267,1.223307199,0.293901131,0.794879018,0.115722344,0.350634115,2.233683209,0.604450692,10.20571467,0.738156656,9.764070238,0.819450678,13.71074157,0.81432261,26.0220604,38.24379072,250516.96,62120.05,230793.26,288714.22,312637.01,543430.27
1390,1391,240,0.197102358,0.231261628,0.780668375,0.687098464,0.696065161,0.622325061,0.563703536,0.470862914,0.330536258,0.572203766,0.73037746,0.736742553,0.790073677,0.642886685,0.525130895,0.234841984,0.682904344,0.273031421,0.237222498,2.247608822,0.55148246,7.751397605,0.847655787,7.872600906,0.754602274,17.85608541,0.818150309,25.94069569,28.93134746,284146.3943,45772.56,301984.77,392317.17,329918.9543,631903.7243
38249,38250,280,0.180865662,0.167592031,0.809647412,0.693611852,0.694478259,0.536808161,0.258288185,0.474926754,0.509077593,0.340288862,0.796627036,0.623490119,0.544771195,0.657378248,0.958065741,0.681789706,0.826072896,0.336315799,0.29893879,1.65169668,0.698739257,9.123363867,0.852674542,11.64509903,0.814448608,12.93017088,0.948945679,25.58500144,24.17815088,248533.8457,70764.52,253636.24,291546.19,319298.3657,572934.6057
37624,37625,340,0.161816239,0.170187048,0.647673963,0.771325842,0.822329082,0.801475639,0.534308024,0.280867803,0.608246807,0.438832542,0.797371341,0.763192765,0.657833986,0.752572695,0.651435054,0.559144239,0.576372731,0.139579992,0.324957187,1.834356034,0.509643292,10.1109488,0.767709366,8.18925589,0.882581892,15.21483608,0.903771349,26.9505305,40.34887951,258771.2086,57351.23,284244.15,308750.39,316122.4386,600366.5886
42028,42029,130,0.131726451,0.191288175,0.660644166,0.524480654,0.773612621,0.657672143,0.600394794,0.414971237,0.451133454,0.414226167,0.604208076,0.615423825,0.671586299,0.818120144,0.849146168,0.4655467,0.741236608,0.152778951,0.241976502,1.921709159,0.555121994,13.90174897,0.858638111,9.205127059,0.913120516,14.42723632,0.732942445,24.93884651,32.54429398,210743.3314,66441.81,218584.17,290776.04,277185.1414,495769.3114
20834,20835,70,0.148753541,0.188637867,0.740499789,0.801111479,0.659519815,0.640158192,0.663021887,0.366399876,0.633535758,0.378810769,0.718524146,0.715079805,0.811429661,0.688623195,1.308870601,0.35908616,1.471434145,0.33123617,0.393192192,2.263467826,0.526401694,12.01225379,0.821994523,6.169081072,0.937954295,18.40514603,0.764289883,25.64485844,28.57059713,248806.6057,43372.68,290779.02,315506.59,292179.2857,582958.3057
14757,14758,210,0.167636236,0.203477775,0.788770979,0.567363201,0.712624055,0.619192238,0.512310181,0.472797756,0.519903012,0.461650243,0.593962333,0.708711128,0.706496719,0.638650232,1.484081574,0.354698247,1.289962884,0.108829434,0.361753135,1.821745568,0.712613318,8.917604318,0.827961667,11.01838525,0.836888305,13.8583331,0.871944157,25.74868576,29.26456746,258456.2029,62435.84,249784.43,313809.68,320892.0429,570676.4729
26396,26397,0,0.205216013,0.141749724,0.590809911,0.714933579,0.750139723,0.726173216,0.454523713,0.406474562,0.616627125,0.448298132,0.680440508,0.764263566,0.579800173,0.698028511,0.773825693,0.752884933,1.284130932,0.205079569,0.275789507,1.783392365,0.571161264,11.44116356,0.731736723,10.36988726,0.75620558,14.86735744,0.791917969,25.64760122,25.42252542,206244.6057,57910.92,243377.08,294500.02,264155.5257,507532.6057
6808,6809,120,0.154050517,0.126802699,0.765643062,0.618630126,0.781938965,0.875330875,0.520205285,0.473606013,0.466663163,0.563397462,0.781169212,0.569260484,0.924998229,0.807457354,0.611008757,0.627897654,1.471816082,0.327455214,0.310725265,1.699451968,0.541737662,13.42193224,0.895310214,9.279790972,0.769627143,11.70219638,0.908059495,26.66056718,26.32906654,197371.04,53466.76,219658.18,293568.62,250837.8,470495.98
