#,case,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Cooling,Lighting,Equipment,c6: fadianliang,C+L,C+L+P
31548,31549,320,0.129291946,0.120706122,0.72285256,0.740440749,0.674478096,0.699197185,0.427256616,0.554132712,0.556409503,0.595736578,0.658287932,0.652128273,0.797930273,0.681235022,0.739293888,0.503204744,0.605992382,0.235004598,0.31548026,2.306534933,0.462490569,9.526658099,0.802627992,6.820843727,0.984880398,19.76303793,0.803144343,26.90933713,23.96951333,239855.1943,51929.73,328105.11,223059.61,291784.9243,619890.0343
31964,31965,40,0.17760965,0.174933618,0.634921777,0.768117106,0.849928262,0.68060989,0.554000198,0.580276828,0.363554189,0.495697126,0.691946863,0.794572692,0.919159356,0.603343689,1.469261866,0.661724743,0.679979206,0.295488657,0.259883402,1.610676909,0.483210176,10.8207987,0.97134797,11.21590556,0.855478419,14.70938497,0.827626139,24.96570787,25.68030962,248461.0086,80987.9,251648.53,357000.25,329448.9086,581097.4386
9433,9434,160,0.169644643,0.195689724,0.69481921,0.760263844,0.537978781,0.63255625,0.291867526,0.421116113,0.377463056,0.384733301,0.775267322,0.740294701,0.880190479,0.688861968,0.666788738,0.45883823,1.240851075,0.278118304,0.2533709,1.62099391,0.494556297,11.11851033,0.91484709,8.830721025,0.789451029,16.34019431,0.836837307,26.98861368,33.25183669,226711.0571,67690.65,282659.73,332179.93,294401.7071,577061.4371
22373,22374,190,0.202500368,0.188051652,0.705781153,0.598142957,0.800548282,0.692847426,0.377508209,0.583295148,0.446396994,0.552053013,0.642122154,0.847018405,0.642925341,0.809214362,0.826353285,0.464721881,1.257284804,0.28651027,0.381938828,2.349546873,0.623508034,10.57359434,0.772112188,11.46031891,0.838148136,18.30585343,0.91242522,24.37568116,28.76214121,278608.26,69352.59,345265.31,338116.22,347960.85,693226.16
21622,21623,120,0.19460642,0.216249292,0.696961044,0.547353877,0.892085637,0.749501721,0.442966304,0.461991654,0.37157681,0.418947688,0.744605509,0.582882319,0.815652512,0.691711828,0.591814469,0.598140027,1.163811734,0.110491269,0.348476925,1.42806318,0.515312007,6.746503311,0.770553293,9.902072529,0.795072877,15.22217288,0.804069764,24.71193032,30.81608739,323442.3343,70213.4,253009.06,404669.22,393655.7343,646664.7943
12451,12452,200,0.204215209,0.162260219,0.781263468,0.532045842,0.7074053,0.578746123,0.656297911,0.474309453,0.534088882,0.396493,0.890036504,0.7205683,0.764819855,0.628506494,0.850854795,0.670629648,1.177521106,0.140107537,0.393202362,1.85923782,0.462091018,9.810393042,0.843815035,9.513676702,0.780917605,11.63611108,0.946226862,25.74039836,32.97360972,253691.1857,61957.21,227598.2,312143.69,315648.3957,543246.5957
11799,11800,150,0.161306153,0.211439362,0.706460354,0.771996048,0.763980325,0.810116528,0.564853736,0.443684839,0.409919819,0.366174808,0.64232025,0.892571303,0.839699083,0.538765901,1.443680267,0.266902676,0.938804866,0.216044886,0.204961749,1.945960598,0.689004167,10.98533669,0.893381588,6.665563657,0.884447836,11.7000664,0.769513758,26.82023239,27.28615866,184099.8629,44190.71,186110.3,341225.01,228290.5729,414400.8729
31388,31389,290,0.143727321,0.229427432,0.710764846,0.604699287,0.615464615,0.732750255,0.449702943,0.401775521,0.56414303,0.409069725,0.598195961,0.794930254,0.694794658,0.802534479,1.053934088,0.246290576,1.075874177,0.221813338,0.262775004,2.368731974,0.476990852,10.36532704,0.823211518,6.615665601,0.882743296,15.76530603,0.931771979,25.67958755,32.45124351,254670.7114,48004.26,303653.11,360870.2,302674.9714,606328.0814
20768,20769,80,0.170485809,0.175988514,0.783829245,0.835472617,0.736633099,0.738947738,0.273650844,0.401229804,0.679620313,0.469456953,0.650554379,0.589630027,0.875539292,0.787727095,1.101728592,0.748514146,0.555562472,0.291511136,0.232192717,2.367793004,0.55254123,7.860419769,0.859580532,7.570858916,0.778966478,18.97413099,0.80734598,25.68276922,33.01267045,309207.1143,42868.92,316655.67,342599.17,352076.0343,668731.7043
4828,4829,90,0.172285932,0.225335046,0.720502613,0.834381038,0.633459751,0.714550678,0.326552613,0.64577782,0.386003889,0.617910821,0.6192744,0.682411601,0.835239783,0.842485763,0.402825524,0.697289714,0.955837356,0.319412508,0.3739227,1.455548715,0.663336305,7.449144808,0.81017165,11.9486764,0.937686961,16.11660445,0.77218418,26.2200449,37.54978543,333483.6914,78321.27,257252.82,395009.85,411804.9614,669057.7814
14589,14590,60,0.145940067,0.207715147,0.695994323,0.841302589,0.741290278,0.706966119,0.452710407,0.596469309,0.39093076,0.553673952,0.830696085,0.713295866,0.796005957,0.532772782,1.489693213,0.693681284,0.918302496,0.210799612,0.364771235,2.101686042,0.48999243,8.024378851,0.858089579,7.855561353,0.764256756,13.41727142,0.912206487,25.67891657,37.31583728,314381.6114,48457.59,253001.47,349133.19,362839.2014,615840.6714
1507,1508,220,0.176528074,0.14492711,0.647369876,0.789285072,0.713630291,0.594953761,0.560836703,0.365429435,0.473056601,0.511638485,0.689368187,0.676302196,0.656642079,0.695319256,1.346318054,0.552230456,1.076018642,0.100617521,0.340292607,1.978193498,0.539697915,12.06403393,0.755774795,7.955425314,0.851425756,10.64760739,0.939801362,25.4587736,28.43854162,209182.4371,52459.05,206849.17,277076.57,261641.4871,468490.6571
18612,18613,90,0.164474609,0.215425604,0.843973632,0.710661496,0.729598584,0.67581823,0.410902473,0.284512794,0.517853624,0.4227088,0.725084203,0.675758462,0.550007906,0.605073335,1.318877917,0.488037928,0.512237995,0.226213054,0.398629431,1.426253568,0.598192983,7.141004465,0.850435904,6.27564425,0.838286991,12.45934374,0.829806619,25.47157153,18.43265281,260957.2771,40848.99,213716.35,333605.59,301806.2671,515522.6171
19302,19303,200,0.138037851,0.22383638,0.742602202,0.759971085,0.750808073,0.815636368,0.331354143,0.456237217,0.592037472,0.523411916,0.723884404,0.729587554,0.561098025,0.606793489,1.476296838,0.669152005,1.446991842,0.152253089,0.236272014,1.584062366,0.644200613,8.81736215,0.776844548,7.274790147,0.800078749,10.93095228,0.877264166,26.47410231,36.51558444,237153.9971,40878.64,198223.01,316045.22,278032.6371,476255.6471
38309,38310,160,0.205076412,0.215929828,0.66269572,0.832389074,0.5760922,0.807733261,0.390961485,0.476031727,0.375513232,0.449610876,0.630797148,0.723055812,0.932847218,0.544943194,1.44298555,0.406670007,1.38464534,0.206988566,0.21425348,2.018352407,0.646106471,11.10334728,0.848261535,7.481892384,0.767965366,14.04175144,0.924383578,25.08167829,37.3123853,251192.9314,44529.45,268311.44,368893.59,295722.3814,564033.8214
1738,1739,240,0.197361431,0.226832591,0.8500078,0.670958515,0.742350389,0.676020565,0.437542906,0.452982404,0.394243657,0.348040972,0.639491757,0.61164994,0.800259609,0.550303268,0.957137172,0.22516246,1.126509505,0.250168345,0.335308876,1.475715973,0.404239086,5.928032605,0.728518363,9.040955864,0.834157705,15.87776729,0.970479398,26.54170692,17.94197237,276301.2571,79296.23,318523.47,376002.98,355597.4871,674120.9571
35875,35876,350,0.189664449,0.22550068,0.721516477,0.850591959,0.747479843,0.628030048,0.476331364,0.420303495,0.409525947,0.493090814,0.562299756,0.858201192,0.710268197,0.844987941,0.946959717,0.256206007,0.923664393,0.283451724,0.338000862,2.14079468,0.486598683,10.55580614,0.90425876,12.29365664,0.796450094,17.24711128,0.782851224,24.38534267,28.65957186,267107.0886,84463.53,279100.93,381548.65,351570.6186,630671.5486
47067,47068,310,0.214994423,0.166879495,0.790072042,0.669421061,0.649832406,0.683394343,0.507593733,0.649351346,0.444668517,0.553876397,0.723875814,0.672311439,0.79071357,0.749277246,0.637599396,0.503322669,0.751097354,0.164771177,0.37501329,1.792170468,0.574332084,9.249380469,0.88980932,7.265932629,0.859474544,13.7417062,0.920158643,27.02491634,30.41013088,252843.36,45312.05,261378.02,350588.18,298155.41,559533.43
5114,5115,90,0.185583486,0.188375963,0.635830837,0.632839111,0.85163716,0.639807254,0.37449628,0.466681349,0.634554478,0.432252235,0.763574066,0.729130823,0.779818251,0.640099141,0.870638535,0.339637326,1.407437202,0.259818508,0.339745026,1.488711665,0.627769898,8.820661503,0.885302559,9.183250506,0.871608409,13.54272081,0.854517498,26.53639429,24.87975319,249585.5286,56984.56,239217.29,365054.72,306570.0886,545787.3786
24906,24907,0,0.217718831,0.132594039,0.734623664,0.627085092,0.739429366,0.6656612,0.484535357,0.422098428,0.43404962,0.483736048,0.742373918,0.688320157,0.631894807,0.872425971,1.406336996,0.680821555,0.889008691,0.267693326,0.33441117,1.830111783,0.606471036,13.71360415,0.840412163,10.03599598,0.862632494,18.08671737,0.775180398,27.24821105,26.84530093,198148.0943,66418.24,289819.91,290372.04,264566.3343,554386.2443
7635,7636,110,0.217526601,0.167044459,0.664468513,0.747190522,0.719850382,0.800839153,0.635427264,0.51882172,0.407025789,0.369618495,0.551434119,0.68013747,0.843993804,0.952145529,0.963082819,0.36917158,1.471888182,0.323120458,0.363513779,1.458079618,0.531732032,9.073956524,0.858892201,6.670968961,0.920338895,11.16566446,0.807714977,25.49374445,21.66336107,230727.0514,51396.24,186426.82,382698.51,282123.2914,468550.1114
14398,14399,50,0.210966081,0.231238962,0.715110313,0.632825682,0.695976278,0.751269335,0.581147953,0.447796708,0.379037687,0.610542606,0.898706169,0.594660737,0.558537389,0.712421145,1.283962479,0.622682735,0.868694061,0.259498439,0.249472898,1.657937383,0.540307798,8.933276652,0.885058586,7.433456301,0.794639249,12.66818188,0.840873132,27.42936034,39.84168932,248628.4943,45022.51,220196.52,385689.63,293651.0043,513847.5243
36170,36171,10,0.20167819,0.19141919,0.737405022,0.786644554,0.783367737,0.536707489,0.439504946,0.449165989,0.659954948,0.379392777,0.690874025,0.673736689,0.740757345,0.682066531,1.342990979,0.498557279,1.397693667,0.322771184,0.225253351,1.49188709,0.689922704,9.469190794,0.888126904,7.40353565,0.747283101,17.83069849,0.840334575,26.04928735,30.55024839,260364.2171,38057.95,309732.14,343057.12,298422.1671,608154.3071
9183,9184,360,0.168116382,0.170148236,0.69582388,0.752237904,0.675722303,0.775874601,0.648073015,0.579310738,0.459936766,0.44124036,0.701560515,0.637223463,0.690850466,0.644312087,0.959411306,0.645973267,1.215271958,0.301590261,0.209096022,1.979204836,0.482566492,7.723558911,0.803881501,10.54545764,0.790106641,17.90568844,0.788985887,25.84768663,21.82837116,255105.1914,67690.57,292028.98,284087.92,322795.7614,614824.7414
36796,36797,10,0.143708803,0.187474129,0.509257768,0.51685151,0.555501922,0.713701283,0.565215752,0.38251955,0.451209741,0.401969608,0.816296723,0.733381318,0.724217278,0.762699519,0.954259033,0.308848436,1.417670659,0.286995855,0.243014859,2.396473919,0.595118112,11.72679101,0.802779502,9.874408805,0.791316897,18.16803001,0.917357904,27.15626988,33.65025251,228018.0143,61438.24,344518.33,279304.2,289456.2543,633974.5843
37622,37623,210,0.207696944,0.175593841,0.547477624,0.827155884,0.728491739,0.62610941,0.421601215,0.554564795,0.382078476,0.389164744,0.959455477,0.803422637,0.686412776,0.640285462,0.495337242,0.592967206,1.248857092,0.126241691,0.286960199,2.393160428,0.678712669,13.83792081,0.839316997,9.110504363,0.938031614,15.10144977,0.797111112,24.20761233,23.14530796,195443.9057,64854.58,248830.26,338918.37,260298.4857,509128.7457
1655,1656,90,0.181838888,0.111066901,0.761118405,0.731862161,0.690887824,0.637244764,0.293245573,0.372228905,0.391527935,0.517673405,0.885279361,0.701038392,0.698036464,0.819156478,0.814811539,0.750882345,0.623724271,0.337790882,0.3543499,1.455001853,0.490413442,10.52424177,0.972724265,8.319370523,0.816105413,16.11796374,0.742838308,27.14162087,28.94744716,236743.6686,60159.35,247497.12,264574.81,296903.0186,544400.1386
4326,4327,110,0.165185221,0.197872333,0.724121888,0.719688188,0.769121739,0.739356411,0.422719243,0.513834053,0.585930094,0.55618239,0.867306715,0.591623031,0.90662766,0.901623732,0.790504561,0.623231309,1.060861968,0.145653946,0.222362246,1.872530411,0.75484943,8.255811828,0.76480652,6.792655375,0.877218645,16.2366902,0.878182992,26.97327738,36.68971935,268662.8086,36384.27,294746.2,378314.74,305047.0786,599793.2786
27377,27378,30,0.198632574,0.2044384,0.719387839,0.728444965,0.817456058,0.867845173,0.302187303,0.50620262,0.407537161,0.350186041,0.793037196,0.708473761,0.604560677,0.593277302,1.11013951,0.298481595,0.919146289,0.305264702,0.241591615,1.546761038,0.579838203,8.361855174,0.961857483,6.138434046,0.761383324,15.95701901,0.868725192,26.80014576,34.59601044,275366.9029,40454.31,286549.64,363692.82,315821.2129,602370.8529
19044,19045,50,0.214370716,0.201202727,0.676162442,0.601186734,0.596817292,0.667310278,0.31643977,0.52885013,0.346764668,0.404632806,0.690123487,0.685253525,0.555055862,0.754135268,0.463150249,0.567363109,1.194020149,0.124733825,0.341321718,1.641531862,0.630295257,13.71942389,0.800923268,11.11290782,0.919343804,17.87377737,0.797936941,26.51750997,21.83981498,192386.4714,83643.85,294815.7,342135.64,276030.3214,570846.0214
44328,44329,100,0.16420903,0.149855952,0.626198162,0.760956285,0.580428116,0.670535645,0.26395572,0.560661501,0.336008846,0.368468228,0.741178343,0.577650627,0.717566775,0.850130816,1.000037266,0.783029662,0.719582632,0.174536604,0.306752227,1.718827905,0.491831109,8.277280546,0.964795751,6.811024212,0.829988168,16.11687785,0.772624005,24.97611905,37.04741047,314673.0143,53692.1,257403.71,286329.26,368365.1143,625768.8243
9661,9662,300,0.186585282,0.230452699,0.655347971,0.626285343,0.783593124,0.704452158,0.499062542,0.436997323,0.509565588,0.411463981,0.739230657,0.629099346,0.80647304,0.864740381,0.839181363,0.472573884,0.692903379,0.299235664,0.394908059,2.048271846,0.760512002,10.03754788,0.861333816,10.95924372,0.834000736,15.98172587,0.941409515,26.84459473,29.19240946,258455.3029,61505.0,311005.41,412338.76,319960.3029,630965.7129
15914,15915,270,0.140066691,0.208834051,0.709144005,0.587741911,0.682706067,0.589056177,0.340465387,0.505987802,0.4079762,0.358165378,0.692192158,0.683473171,0.717417999,0.822841567,0.513814516,0.525383275,1.361516523,0.293970567,0.278157215,1.831288844,0.588745501,8.044055559,0.948815968,12.29335303,0.794418507,19.43721418,0.860921727,24.75706694,34.64446237,339830.98,80428.12,345910.21,344089.23,420259.1,766169.31
25466,25467,200,0.126877051,0.204549885,0.867809262,0.74612024,0.607847769,0.633974852,0.602219,0.450795401,0.659814831,0.38846482,0.635898496,0.836722343,0.634591976,0.760896255,0.978006155,0.788850494,0.685694889,0.28502826,0.332549594,2.0747779,0.612293706,6.973230883,0.977488805,7.367636136,0.854292735,14.84038742,0.744207083,27.40639109,26.83454983,261823.2914,44345.0,228299.38,295087.45,306168.2914,534467.6714
13610,13611,20,0.167462108,0.184997095,0.634354873,0.873001008,0.689817326,0.728589315,0.510365738,0.403555625,0.604923875,0.424741533,0.861286583,0.764950097,0.885237988,0.949222392,0.634288101,0.744163356,0.855499007,0.317085352,0.256553303,1.476836037,0.718502701,6.725938645,0.884472662,9.145522187,0.860790369,17.03331725,0.91046385,26.85842462,22.11975561,277807.3514,53400.96,320573.51,349217.82,331208.3114,651781.8214
11670,11671,230,0.19953003,0.169566005,0.648023266,0.578730867,0.804695385,0.700764796,0.522145034,0.545444949,0.59225432,0.661160636,0.752714932,0.598730456,0.913891646,0.602136448,0.828995545,0.519339918,1.388429843,0.25962248,0.279272719,1.950397336,0.527787377,12.4772394,0.907503168,8.984129523,0.823257391,15.19972428,0.930165843,26.87882843,35.44708892,237051.3057,50765.89,292254.89,346328.6,287817.1957,580072.0857
1219,1220,180,0.118098637,0.173239105,0.628009764,0.748670038,0.764109179,0.697269596,0.413427144,0.400425799,0.63844836,0.386609053,0.796619396,0.729005864,0.639808249,0.703547573,1.498561878,0.403422743,1.108210669,0.27598383,0.228892116,1.752882333,0.47236411,9.514831222,0.831524519,8.375901016,0.895293485,16.20208548,0.786443733,26.82282843,29.33311331,230886.32,62866.69,263393.02,256772.12,293753.01,557146.03
38863,38864,320,0.171823043,0.170398513,0.63699205,0.624562275,0.704331145,0.732586097,0.426606399,0.445179106,0.475956945,0.502690258,0.604284953,0.59214334,0.699690512,0.747664489,1.328195451,0.738563957,1.464440277,0.222980652,0.261996257,1.532184952,0.478369129,10.13862733,0.844206966,7.414115956,0.789005321,16.20005921,0.810702704,26.0172568,23.69197442,222829.7171,49361.2,271483.8,294873.17,272190.9171,543674.7171
12557,12558,340,0.192280487,0.164515571,0.543015925,0.614473915,0.606794168,0.638052394,0.537007192,0.646782229,0.617602015,0.542213271,0.673868457,0.716819963,0.60981808,0.714348855,1.392203089,0.463930194,0.843065859,0.197197426,0.278016109,2.308863361,0.457420089,10.4930118,0.834876912,6.958946704,0.883329064,14.96394275,0.720133923,24.67882066,39.04546568,273357.5714,46544.57,222753.74,281177.15,319902.1414,542655.8814
39143,39144,130,0.159845476,0.233480333,0.754623577,0.672912155,0.792115321,0.694159988,0.528039497,0.635648345,0.530159551,0.439257209,0.660545098,0.697904164,0.646823061,0.817394767,0.862098536,0.638590081,0.744417197,0.330773541,0.258802568,1.668989478,0.497685442,9.33182618,0.777966705,5.562491516,0.778739424,14.45622838,0.773561066,27.50150264,32.53263357,231371.0343,34023.73,231161.39,362934.48,265394.7643,496556.1543
35508,35509,220,0.203683502,0.227976192,0.819724857,0.743727725,0.673635123,0.746235628,0.640287652,0.417212393,0.428481169,0.386192639,0.877080127,0.693235733,0.881357772,0.792051627,0.642706812,0.31491237,1.06476608,0.21350519,0.327697649,1.58329175,0.658641157,9.149087062,0.797375781,8.006124065,0.887036507,14.02748736,0.820512674,27.14938559,30.86999759,234562.5257,53671.04,237919.95,441577.8,288233.5657,526153.5157
11852,11853,10,0.172968879,0.120416779,0.647094936,0.551907085,0.709653397,0.690100444,0.308356197,0.397515417,0.463767141,0.452133097,0.694872301,0.737413653,0.709407516,0.895368305,1.3325351,0.245012813,1.433343695,0.107843166,0.352802501,1.798649668,0.49097978,14.15219353,0.917229155,8.716398757,0.868363378,13.26779378,0.802713947,26.84483233,36.64344247,196542.5629,66616.3,220153.31,245809.38,263158.8629,483312.1729
13238,13239,160,0.198787387,0.218191253,0.722446491,0.749506884,0.789810741,0.706310443,0.273116279,0.40124491,0.474958501,0.509853349,0.772436064,0.95655793,0.762620316,0.970383979,1.142959925,0.725539765,0.584151535,0.131100422,0.38670222,2.079120434,0.75048586,8.645303765,0.830264041,10.92679436,0.798929224,11.85399236,0.772793953,26.02641497,20.46988258,215024.0314,60804.35,189362.53,413927.79,275828.3814,465190.9114
29950,29951,320,0.207635971,0.141804927,0.535141424,0.698928999,0.663421119,0.690183649,0.587742366,0.617223552,0.448262733,0.368700581,0.776062973,0.756562014,0.794702399,0.552156925,1.354604738,0.27471523,0.880945885,0.136678554,0.287112429,1.550276299,0.434587283,9.367020847,0.803605207,11.50566371,0.956176755,11.20653024,0.909617894,27.38213385,21.52522132,197968.6171,98848.75,210715.19,293525.95,296817.3671,507532.5571
27984,27985,0,0.204645824,0.151804085,0.712215701,0.701966001,0.608523625,0.680429562,0.405878044,0.340488853,0.539894866,0.399921923,0.826898919,0.702063125,0.859908014,0.727221257,1.27429921,0.333014897,0.702157237,0.237394232,0.219808465,2.340931731,0.685229147,7.248267445,0.841264473,9.569632539,0.832487713,17.00590409,0.862941629,26.83273976,24.10680723,252303.3229,58064.84,303351.98,301468.22,310368.1629,613720.1429
22090,22091,160,0.153074928,0.209521115,0.798149495,0.716120582,0.712335898,0.651586031,0.276696518,0.552442668,0.371507006,0.686190595,0.536235752,0.773917109,0.735198785,0.717043433,1.438496447,0.492351657,1.096665,0.147122065,0.306524033,2.272982023,0.585051392,10.44123052,0.783233194,7.27258502,0.886942753,16.41544477,0.824212957,25.84646501,28.00369493,229187.4829,47173.68,279677.66,304029.47,276361.1629,556038.8229
48989,48990,180,0.131718175,0.24112799,0.680249114,0.711893311,0.745830266,0.567800038,0.350465714,0.461051832,0.369654481,0.411751147,0.692292333,0.786175506,0.591903739,0.621296765,1.104074597,0.576796292,0.957944698,0.149414947,0.341323298,1.591349543,0.555853005,8.732190791,0.767061566,7.512250172,0.772685047,14.21025542,0.778718933,27.31670419,40.31882512,243536.0857,51013.18,228743.26,313571.42,294549.2657,523292.5257
40639,40640,110,0.198944982,0.202054689,0.671094536,0.566360257,0.564806919,0.792533905,0.341485725,0.468643132,0.460453987,0.490854164,0.648828246,0.689559658,0.644536055,0.718332498,1.24616026,0.520405154,0.587926806,0.208141769,0.253764377,2.191461885,0.517180785,9.226642082,0.802923694,10.20821576,0.829331298,17.98863752,0.892423863,25.426338,41.30087292,317774.7314,68261.86,331844.89,344759.73,386036.5914,717881.4814
28911,28912,310,0.157432816,0.246408632,0.680594607,0.536407425,0.569811831,0.597365097,0.594793543,0.620425685,0.508945454,0.648950274,0.905899048,0.664462009,0.847854589,0.774883671,1.415184052,0.54932489,1.443018203,0.148288813,0.315938264,1.633743292,0.527049527,10.02037464,0.747549072,7.573945154,0.828524102,14.1290078,0.899764338,27.5728785,23.67414893,205044.5886,44657.64,262788.36,343300.94,249702.2286,512490.5886
8570,8571,110,0.136894099,0.111213942,0.645973214,0.518043925,0.614133631,0.541772366,0.568768637,0.588852932,0.580954654,0.530072402,0.860760407,0.6682433,0.800707694,0.594921449,1.018442447,0.695030288,0.612099107,0.205374572,0.253564123,2.394807763,0.505245448,9.3973631,0.792460591,11.67314803,0.8734267,12.90009262,0.882146734,26.26594229,27.99366742,238592.42,74647.03,235233.6,212417.46,313239.45,548473.05
38431,38432,20,0.167744917,0.155797376,0.727146514,0.695132623,0.746191658,0.712503254,0.433396801,0.494319864,0.409172913,0.526816756,0.777842008,0.862381163,0.655849259,0.719514219,0.46910663,0.417074977,0.891096176,0.232946069,0.315633222,1.858759632,0.516917858,10.06160177,0.746563557,7.960043227,0.787806316,17.7013077,0.807783034,25.37941399,35.60844199,271031.1829,51072.47,295573.69,291197.36,322103.6529,617677.3429
40525,40526,210,0.10701116,0.208213271,0.70903592,0.717650726,0.535049551,0.663908244,0.49466414,0.573253089,0.346648751,0.544061615,0.608457473,0.766988598,0.588312881,0.609481365,0.712080107,0.397524326,0.649825657,0.218721667,0.300659882,1.936873464,0.503817141,11.87127409,0.960970911,8.525346657,0.866138356,16.67330573,0.862504527,24.64209811,22.08056084,233148.0971,59592.88,297268.43,256115.42,292740.9771,590009.4071
35549,35550,200,0.135385095,0.151036905,0.831012226,0.690792375,0.731459977,0.727843128,0.39998503,0.339671538,0.538313877,0.61346427,0.7687871,0.730268439,0.709004565,0.929453785,0.571279932,0.69929932,0.813409356,0.122701423,0.329046016,2.147626996,0.541755941,9.571566795,0.919592537,10.31804418,0.879794188,17.69321496,0.828769785,26.22631431,17.2006859,221405.9057,67594.18,303114.25,274718.86,289000.0857,592114.3357
29487,29488,40,0.18552263,0.112885375,0.802700795,0.714680921,0.644388365,0.772032192,0.452487405,0.368307727,0.395123839,0.339985547,0.686989832,0.694224156,0.542820202,0.98036467,0.950060066,0.461063011,0.923731122,0.123670585,0.35121112,1.640919746,0.65917987,13.08811527,0.96449086,8.417316231,0.829938623,13.22887659,0.854846506,25.88240149,31.16568737,212218.3971,56441.99,233763.55,256978.74,268660.3871,502423.9371
26037,26038,270,0.178540519,0.219055849,0.645313765,0.663468132,0.66018909,0.668724025,0.558708607,0.647600727,0.446177227,0.51287446,0.634407079,0.676047575,0.780925305,0.636772278,1.207299301,0.316572297,0.516299208,0.281283691,0.221189943,2.091636997,0.766478035,13.06202027,0.871796228,6.873366595,0.81426393,15.61438111,0.757100014,27.52228922,19.49184967,166924.74,35264.65,244367.65,350333.18,202189.39,446557.04
19370,19371,160,0.162669473,0.111000768,0.651038224,0.649406682,0.785352046,0.751153859,0.533486572,0.352426358,0.60472941,0.494410573,0.811456148,0.63787205,0.922519576,0.665389684,0.444176222,0.561792054,0.597842242,0.284934758,0.35512303,1.787854997,0.689682466,12.05510095,0.815493142,7.69628317,0.740855105,12.89685752,0.760084462,25.6843075,36.13740842,235701.4343,37895.89,202633.59,249421.05,273597.3243,476230.9143
44734,44735,30,0.20302795,0.220739532,0.672252776,0.70301499,0.644049008,0.727480491,0.452466403,0.38880031,0.52646199,0.509282156,0.785217985,0.764525782,0.846977725,0.660166554,0.490463616,0.492305737,1.447758485,0.235003472,0.31132471,1.841006673,0.609700544,13.3742075,0.833603536,6.54515434,0.853497172,13.38044157,0.960925332,26.00079438,22.25595429,191989.6314,40632.3,265782.13,395076.77,232621.9314,498404.0614
6915,6916,70,0.18807703,0.205926214,0.551567291,0.685331845,0.760792378,0.703764404,0.55168692,0.565382183,0.341312951,0.471469986,0.625374694,0.801762856,0.678010302,0.942067488,1.029565518,0.681934536,1.493930446,0.202596488,0.309001098,2.296732281,0.475710907,12.32225215,0.749812979,10.49605823,0.968222902,18.63863957,0.895063474,27.6934338,30.16766169,217720.8657,87363.83,344852.78,378756.9,305084.6957,649937.4757
14998,14999,50,0.175787377,0.174189169,0.668673919,0.645590912,0.828659676,0.556816222,0.539057256,0.442247043,0.5423413,0.450079135,0.759101214,0.631900534,0.81987434,0.943215696,1.183251932,0.653224579,1.013190653,0.335995132,0.222604528,2.102958084,0.735902846,12.78878789,0.748929357,10.44564155,0.814546298,13.99962037,0.719425198,27.28452097,18.38798283,159540.3486,55571.58,208193.7,350465.57,215111.9286,423305.6286
16750,16751,150,0.166122763,0.189668422,0.724611379,0.729581312,0.756392676,0.817461492,0.460641143,0.661548163,0.433283011,0.417207158,0.786390805,0.805098617,0.815785278,0.777512585,1.442642434,0.64154286,0.725422397,0.315785279,0.385545787,1.782383727,0.585438076,13.83904871,0.77406751,8.268589447,0.796691178,13.81539609,0.855812402,27.22195513,36.00991164,212603.2257,50892.48,244403.6,346207.01,263495.7057,507899.3057
29959,29960,340,0.165430107,0.156579621,0.883667192,0.573564259,0.710317334,0.610768022,0.464757748,0.523534516,0.433344959,0.500887375,0.786144859,0.797174774,0.578673457,0.671012258,0.96638268,0.604411263,0.567589352,0.19528516,0.29219011,1.649526045,0.462784442,10.99283392,0.868395706,8.114057472,0.773275755,15.66876226,0.743411265,24.9088119,40.77456357,273517.8571,53741.52,240785.05,265249.74,327259.3771,568044.4271
28856,28857,150,0.158382831,0.155500815,0.712560549,0.659320206,0.632334617,0.74339441,0.343312363,0.607669962,0.441280231,0.545496788,0.696384882,0.850072801,0.682363331,0.70143781,0.630992601,0.659551831,0.918301275,0.290425073,0.253867919,1.604656865,0.607306319,11.77468744,0.924789194,11.58865007,0.816371127,13.14951622,0.823362179,25.19111382,37.2298859,250605.0,69962.06,223803.24,272279.28,320567.06,544370.3
38911,38912,70,0.167597427,0.195557395,0.674990435,0.703034268,0.51111859,0.773563994,0.445391211,0.516418281,0.582293644,0.377082724,0.629314206,0.710200877,0.767055433,0.738338844,0.532843743,0.235806288,0.934216422,0.12667842,0.239484871,2.124270699,0.553479644,11.21358026,0.724531824,8.536905895,0.742006078,15.21859719,0.7328857,26.07569982,32.00501283,213143.1114,48064.86,230556.07,322141.35,261207.9714,491764.0414
5843,5844,290,0.161508015,0.154318604,0.748557864,0.66584018,0.750990819,0.627117361,0.255444538,0.392639439,0.574688761,0.3779904,0.784890979,0.614103932,0.793444091,0.842085694,1.039412532,0.508496672,1.462987774,0.121119881,0.207482319,1.594444083,0.618700672,10.04681386,0.807222305,9.145062402,0.78619929,17.6158326,0.824309066,26.79152462,32.43742714,232905.4029,54853.7,300164.23,303294.65,287759.1029,587923.3329
